V1 V2 V3 V5 V6 V11 V12 V14 V15
437 cell1_MACS_peak_12232 30 30 44 40 58 65 59 59
438 cell1_MACS_peak_12234 32 28 29 37 46 50 48 46
439 cell1_MACS_peak_12237 29 28 29 28 41 38 45 43
440 cell1_MACS_peak_1224 61 57 63 58 68 67 75 75
441 cell1_MACS_peak_12246 46 48 45 45 57 60 68 61
442 cell1_MACS_peak_12249 50 48 49 46 54 68 60 61
443 cell1_MACS_peak_12250 48 52 57 45 66 55 68 65
444 cell1_MACS_peak_12252 48 43 52 46 62 63 59 68
445 cell1_MACS_peak_1227 61 61 55 58 74 57 60 60
446 cell1_MACS_peak_12272 42 39 43 46 44 50 61 51
447 cell1_MACS_peak_12274 46 37 54 39 55 66 76 72
448 cell1_MACS_peak_12275 61 56 58 57 56 59 56 62
449 cell1_MACS_peak_12276 46 45 43 46 49 52 47 48
450 cell1_MACS_peak_12279 61 62 73 67 108 107 105 110
451 cell1_MACS_peak_12285 29 33 38 40 60 74 64 68
452 cell1_MACS_peak_12288 26 26 30 27 30 35 33 33
453 cell1_MACS_peak_12296 47 53 41 46 62 66 62 64
454 cell1_MACS_peak_12298 55 53 63 61 95 84 94 92
455 cell1_MACS_peak_12299 53 49 60 62 71 67 75 61
456 cell1_MACS_peak_12302 17 20 21 17 25 23 23 22
457 cell1_MACS_peak_12311 28 29 41 39 37 37 36 35
458 cell1_MACS_peak_12322 20 22 22 26 24 24 27 29
459 cell1_MACS_peak_12326 35 45 46 39 50 52 57 54
460 cell1_MACS_peak_12329 34 35 36 33 46 42 50 47
461 cell1_MACS_peak_12331 39 40 46 45 56 57 56 56
462 cell1_MACS_peak_12339 46 45 55 49 62 75 70 79
463 cell1_MACS_peak_12344 26 34 29 24 43 44 44 37
464 cell1_MACS_peak_12348 34 36 41 50 55 57 67 65
465 cell1_MACS_peak_12352 48 45 45 41 59 59 64 64
466 cell1_MACS_peak_12358 55 49 53 51 69 68 68 69
467 cell1_MACS_peak_12359 36 37 34 37 39 38 35 43
468 cell1_MACS_peak_1236 46 50 36 50 70 57 59 63
469 cell1_MACS_peak_12361 65 56 59 62 51 51 55 47
470 cell1_MACS_peak_12365 46 46 40 50 51 52 49 53
471 cell1_MACS_peak_12371 55 56 53 58 48 57 44 50
472 cell1_MACS_peak_12383 69 66 67 71 82 73 75 71
473 cell1_MACS_peak_12394 29 36 34 31 33 40 45 43
474 cell1_MACS_peak_12402 44 47 53 46 54 62 70 68
475 cell1_MACS_peak_12404 43 45 44 36 56 52 56 54
476 cell1_MACS_peak_12408 31 25 31 36 49 53 52 57
477 cell1_MACS_peak_12410 35 32 35 36 52 59 57 58
478 cell1_MACS_peak_12411 35 36 33 42 55 44 57 51
479 cell1_MACS_peak_12416 44 41 36 44 53 42 55 46
480 cell1_MACS_peak_12423 23 29 33 27 45 52 44 52
481 cell1_MACS_peak_12424 50 48 58 57 68 67 68 66
482 cell1_MACS_peak_1243 42 40 33 40 43 40 43 44
483 cell1_MACS_peak_12435 46 43 54 46 60 54 67 65
484 cell1_MACS_peak_12437 51 49 57 53 62 63 68 67
485 cell1_MACS_peak_12447 33 32 35 34 35 34 34 29
486 cell1_MACS_peak_12453 33 34 32 36 34 42 36 42
487 cell1_MACS_peak_12454 32 34 38 40 61 63 56 57
488 cell1_MACS_peak_12458 34 28 36 35 60 49 64 57
489 cell1_MACS_peak_1246 53 58 53 52 56 49 52 56
490 cell1_MACS_peak_12467 14 18 15 16 23 22 24 20
491 cell1_MACS_peak_12475 23 24 25 35 30 23 34 31
492 cell1_MACS_peak_12486 32 29 39 29 50 46 46 54
493 cell1_MACS_peak_12488 29 36 33 36 52 60 60 64
494 cell1_MACS_peak_12489 39 35 42 44 50 55 55 53
495 cell1_MACS_peak_12493 37 31 33 32 42 42 41 38
496 cell1_MACS_peak_12495 35 34 32 37 30 41 33 44
497 cell1_MACS_peak_12501 39 38 41 37 43 41 38 45
498 cell1_MACS_peak_12502 48 48 52 45 61 58 59 65
499 cell1_MACS_peak_12504 43 40 51 50 52 53 50 58
500 cell1_MACS_peak_12506 38 42 44 46 55 46 50 55
501 cell1_MACS_peak_12510 41 38 36 41 39 43 46 44
502 cell1_MACS_peak_12511 39 44 42 45 39 35 41 44
503 cell1_MACS_peak_12515 32 37 37 32 45 41 41 43
504 cell1_MACS_peak_12517 27 30 31 38 47 44 45 45
505 cell1_MACS_peak_12519 41 39 42 44 59 45 52 48
506 cell1_MACS_peak_12520 39 35 37 31 37 34 39 39
507 cell1_MACS_peak_12530 37 37 36 31 41 49 42 39
508 cell1_MACS_peak_12532 7 6 7 5 8 7 7 6
509 cell1_MACS_peak_12535 31 29 32 26 26 27 34 29
510 cell1_MACS_peak_12539 28 34 33 33 36 49 45 48
511 cell1_MACS_peak_12545 26 26 33 24 33 33 40 39
512 cell1_MACS_peak_12546 29 30 41 40 56 53 57 63
513 cell1_MACS_peak_12552 32 33 34 33 51 45 44 49
514 cell1_MACS_peak_12560 32 32 34 39 37 29 40 38
515 cell1_MACS_peak_12563 41 42 44 48 48 50 47 50
516 cell1_MACS_peak_12565 39 33 42 40 51 51 55 46
517 cell1_MACS_peak_1257 39 47 46 47 49 43 49 47
518 cell1_MACS_peak_12570 56 48 40 50 63 60 57 61
519 cell1_MACS_peak_12571 42 41 35 36 33 33 29 32
520 cell1_MACS_peak_12572 44 42 40 49 68 71 78 71
521 cell1_MACS_peak_12574 44 52 43 38 54 61 57 58
522 cell1_MACS_peak_12576 50 46 52 45 45 45 43 47
523 cell1_MACS_peak_12586 39 44 45 40 55 50 62 60
524 cell1_MACS_peak_12590 40 48 44 41 42 50 47 44
525 cell1_MACS_peak_12596 52 47 46 45 43 45 48 46
526 cell1_MACS_peak_12606 37 35 41 39 40 38 43 42
527 cell1_MACS_peak_12614 31 36 29 34 45 44 46 45
528 cell1_MACS_peak_12628 34 36 38 38 57 45 56 42
529 cell1_MACS_peak_12637 37 40 53 43 60 57 56 61
530 cell1_MACS_peak_12638 37 46 47 45 48 51 51 48
531 cell1_MACS_peak_12642 38 35 39 47 49 58 53 56
532 cell1_MACS_peak_12644 51 54 54 58 74 72 79 77
533 cell1_MACS_peak_12648 37 39 44 35 63 62 63 70
534 cell1_MACS_peak_12650 29 28 26 40 47 40 38 39
535 cell1_MACS_peak_12653 24 25 27 33 41 45 48 47
536 cell1_MACS_peak_12655 35 35 40 37 62 59 54 56
537 cell1_MACS_peak_12656 40 42 44 47 55 45 53 50
538 cell1_MACS_peak_12660 30 29 31 32 34 36 38 39
539 cell1_MACS_peak_12663 30 35 35 34 40 35 46 36
540 cell1_MACS_peak_12668 43 42 32 45 53 44 57 60
541 cell1_MACS_peak_12670 34 31 40 29 42 38 46 41
542 cell1_MACS_peak_12673 32 27 32 38 55 60 56 60
543 cell1_MACS_peak_12674 41 41 42 36 54 51 52 58
544 cell1_MACS_peak_12675 37 34 51 50 70 80 83 89
545 cell1_MACS_peak_12676 20 25 24 21 35 30 30 33
546 cell1_MACS_peak_12682 19 25 32 31 39 38 37 41
547 cell1_MACS_peak_12685 32 35 41 43 51 44 45 43
548 cell1_MACS_peak_12686 34 36 38 36 44 51 47 41
549 cell1_MACS_peak_12692 28 30 31 40 56 57 61 56
550 cell1_MACS_peak_12698 39 47 38 40 70 70 68 74
551 cell1_MACS_peak_12703 41 44 42 46 60 75 78 80
552 cell1_MACS_peak_12704 49 57 59 59 100 103 114 103
553 cell1_MACS_peak_1271 56 61 62 65 72 56 74 69
554 cell1_MACS_peak_12710 27 25 24 32 37 38 42 42
555 cell1_MACS_peak_12716 31 29 24 25 22 21 28 28
556 cell1_MACS_peak_12724 41 45 45 42 64 56 59 59
557 cell1_MACS_peak_12728 52 53 55 47 41 52 45 53
558 cell1_MACS_peak_12729 54 46 51 51 59 51 54 57
559 cell1_MACS_peak_1273 41 44 45 57 55 58 62 60
560 cell1_MACS_peak_12731 38 38 43 25 51 50 56 58
561 cell1_MACS_peak_12734 35 28 42 42 54 45 45 48
562 cell1_MACS_peak_12739 35 39 32 30 38 35 36 39
563 cell1_MACS_peak_12743 47 47 56 53 65 67 65 64
564 cell1_MACS_peak_12745 26 26 19 27 25 19 21 29
565 cell1_MACS_peak_12750 38 34 44 34 40 48 55 52
566 cell1_MACS_peak_12752 50 51 57 55 60 65 57 55
567 cell1_MACS_peak_1276 44 43 49 45 55 55 56 59
568 cell1_MACS_peak_12761 44 38 51 40 60 55 59 54
569 cell1_MACS_peak_12763 34 29 30 32 36 39 33 37
570 cell1_MACS_peak_12772 31 30 28 26 35 36 30 33
571 cell1_MACS_peak_12773 187 183 170 164 75 81 71 61
572 cell1_MACS_peak_12774 36 37 33 29 28 25 30 26
573 cell1_MACS_peak_1278 39 31 35 32 28 33 40 31
574 cell1_MACS_peak_12784 25 24 21 24 21 25 20 20
575 cell1_MACS_peak_12786 17 19 21 19 16 19 18 14
576 cell1_MACS_peak_12788 25 26 33 31 41 38 40 42
577 cell1_MACS_peak_1279 57 53 62 59 70 61 63 75
578 cell1_MACS_peak_12790 34 34 36 39 38 36 38 37
579 cell1_MACS_peak_12791 26 27 30 27 40 39 44 44
580 cell1_MACS_peak_12792 33 29 35 35 41 43 50 46
581 cell1_MACS_peak_12800 30 35 34 35 52 51 47 51
582 cell1_MACS_peak_12801 37 34 38 33 42 44 45 44
583 cell1_MACS_peak_12802 21 24 26 30 39 42 41 44
584 cell1_MACS_peak_12816 41 37 35 41 46 37 46 49
585 cell1_MACS_peak_12817 18 25 26 26 38 31 38 37
586 cell1_MACS_peak_1282 42 40 39 41 25 32 31 30
587 cell1_MACS_peak_12822 33 32 33 34 44 42 39 35
588 cell1_MACS_peak_12826 39 36 48 48 49 53 54 47
589 cell1_MACS_peak_12832 164 163 155 146 81 105 69 85
590 cell1_MACS_peak_12837 156 163 146 135 67 66 39 45
591 cell1_MACS_peak_12839 179 180 167 164 85 78 79 67
592 cell1_MACS_peak_12841 59 57 62 57 43 41 39 48
593 cell1_MACS_peak_12843 159 163 162 136 97 107 78 79
594 cell1_MACS_peak_12846 128 124 112 124 62 55 49 54
595 cell1_MACS_peak_12860 25 28 29 32 42 45 51 52
596 cell1_MACS_peak_12862 181 167 170 163 82 62 53 60
597 cell1_MACS_peak_12865 28 30 30 27 30 30 25 28
598 cell1_MACS_peak_12867 30 38 31 37 51 47 51 54
599 cell1_MACS_peak_12869 27 25 29 22 48 54 55 59
600 cell1_MACS_peak_12870 38 42 37 41 55 58 54 54
601 cell1_MACS_peak_12873 209 198 203 202 129 143 109 119
602 cell1_MACS_peak_12875 213 210 181 198 129 124 110 111
603 cell1_MACS_peak_12883 27 23 33 29 60 59 62 68
604 cell1_MACS_peak_12886 42 43 53 54 75 73 79 72
605 cell1_MACS_peak_12887 44 35 42 49 59 62 69 57
606 cell1_MACS_peak_12889 36 33 40 46 84 76 83 80
607 cell1_MACS_peak_12891 42 40 40 39 44 40 48 41
608 cell1_MACS_peak_12892 31 30 44 33 65 53 58 62
609 cell1_MACS_peak_12893 32 39 44 35 74 72 81 88
610 cell1_MACS_peak_1290 60 61 63 61 107 99 114 103
611 cell1_MACS_peak_12910 23 21 33 30 40 34 45 45
612 cell1_MACS_peak_12913 35 29 25 31 44 47 45 46
613 cell1_MACS_peak_12914 51 63 62 73 74 75 77 76
614 cell1_MACS_peak_12920 38 34 38 42 60 73 66 66
615 cell1_MACS_peak_12922 24 27 29 26 47 35 49 52
616 cell1_MACS_peak_12933 44 44 45 44 59 54 59 67
617 cell1_MACS_peak_12936 51 50 53 52 48 58 51 55
618 cell1_MACS_peak_12941 55 54 58 52 52 45 55 57
619 cell1_MACS_peak_12943 47 39 46 54 66 76 71 78
620 cell1_MACS_peak_12946 71 72 77 80 80 85 87 96
621 cell1_MACS_peak_12961 44 47 53 52 87 88 88 84
622 cell1_MACS_peak_12967 47 49 58 54 59 46 54 62
623 cell1_MACS_peak_1297 47 48 60 56 75 65 75 80
624 cell1_MACS_peak_12970 39 41 40 36 53 48 44 49
625 cell1_MACS_peak_12980 56 59 60 56 65 74 68 68
626 cell1_MACS_peak_12983 24 26 32 21 36 35 39 36
627 cell1_MACS_peak_12986 35 33 40 30 52 56 56 56
628 cell1_MACS_peak_12997 39 38 46 34 46 59 55 61
629 cell1_MACS_peak_12999 49 51 56 47 60 57 64 74
630 cell1_MACS_peak_13008 62 61 62 55 55 59 59 62
631 cell1_MACS_peak_13010 21 26 22 24 38 36 34 32
632 cell1_MACS_peak_13014 55 55 59 56 75 90 93 84
633 cell1_MACS_peak_13016 48 52 55 49 57 64 69 66
634 cell1_MACS_peak_13017 34 36 44 51 57 56 62 72
635 cell1_MACS_peak_13039 35 39 38 37 55 46 50 48
636 cell1_MACS_peak_13048 38 33 35 35 43 39 38 52
637 cell1_MACS_peak_1305 59 57 60 65 95 89 91 93
638 cell1_MACS_peak_13050 41 36 41 43 64 80 86 76
639 cell1_MACS_peak_13062 31 29 27 29 45 43 38 47
640 cell1_MACS_peak_13075 44 35 40 44 52 47 55 47
641 cell1_MACS_peak_1308 76 78 80 68 76 76 69 72
642 cell1_MACS_peak_13083 32 37 34 33 37 36 31 35
643 cell1_MACS_peak_13089 30 32 33 33 36 33 35 36
644 cell1_MACS_peak_13103 38 36 37 32 57 53 53 54
645 cell1_MACS_peak_13105 39 35 46 43 60 48 54 54
646 cell1_MACS_peak_13107 33 37 35 37 51 58 43 56
647 cell1_MACS_peak_13109 27 22 29 25 31 33 39 40
648 cell1_MACS_peak_13110 33 26 29 23 26 30 28 24
649 cell1_MACS_peak_13113 32 25 29 26 36 30 37 27
650 cell1_MACS_peak_13116 42 45 51 42 48 49 49 56
651 cell1_MACS_peak_13119 28 29 30 31 39 38 40 39
652 cell1_MACS_peak_13122 31 30 37 29 41 57 48 51
653 cell1_MACS_peak_13129 31 35 35 32 33 39 34 38
654 cell1_MACS_peak_1313 32 33 33 27 19 36 29 28
655 cell1_MACS_peak_13144 26 25 36 28 54 54 65 53
656 cell1_MACS_peak_13172 32 28 37 33 40 41 41 42
657 cell1_MACS_peak_13174 62 47 55 56 76 69 75 69
658 cell1_MACS_peak_13175 37 37 34 38 40 32 30 33
659 cell1_MACS_peak_13182 64 56 59 55 78 67 76 88
660 cell1_MACS_peak_13183 20 15 10 16 17 16 15 15
661 cell1_MACS_peak_13197 20 23 23 23 27 31 30 26
662 cell1_MACS_peak_13201 35 47 42 43 41 34 42 45
663 cell1_MACS_peak_13204 34 30 35 31 52 53 61 50
664 cell1_MACS_peak_13205 17 14 21 22 25 31 26 30
665 cell1_MACS_peak_13208 42 50 45 50 83 67 74 82
666 cell1_MACS_peak_13209 49 46 55 56 80 67 89 87
667 cell1_MACS_peak_1321 59 62 70 61 63 65 64 66
668 cell1_MACS_peak_13214 34 34 39 46 81 68 90 88
669 cell1_MACS_peak_13230 50 47 53 45 45 46 49 52
670 cell1_MACS_peak_13234 76 81 77 79 81 81 72 77
671 cell1_MACS_peak_13238 42 41 46 38 44 42 43 44
672 cell1_MACS_peak_13239 10 11 8 8 18 20 18 15
673 cell1_MACS_peak_13253 52 54 56 49 83 83 90 86
674 cell1_MACS_peak_1326 45 45 47 56 65 63 61 65
675 cell1_MACS_peak_13264 52 50 56 57 82 69 78 80
676 cell1_MACS_peak_13269 20 18 23 19 33 38 38 35
677 cell1_MACS_peak_13279 41 46 55 53 98 96 96 102
678 cell1_MACS_peak_13298 84 82 91 92 114 117 124 118
679 cell1_MACS_peak_13299 41 37 40 36 54 45 52 53
680 cell1_MACS_peak_133 45 34 41 38 61 62 61 55
681 cell1_MACS_peak_13302 73 75 78 85 118 121 139 136
682 cell1_MACS_peak_13317 54 56 61 58 69 76 84 77
683 cell1_MACS_peak_13324 41 39 53 55 101 100 126 110
684 cell1_MACS_peak_13329 41 32 40 43 74 62 64 67
685 cell1_MACS_peak_13333 62 57 77 67 206 187 222 211
686 cell1_MACS_peak_13339 53 47 56 61 104 111 102 106
687 cell1_MACS_peak_1334 59 58 64 54 73 90 82 81
688 cell1_MACS_peak_13345 36 37 49 46 64 73 70 71
689 cell1_MACS_peak_1335 60 59 60 60 66 60 68 71
690 cell1_MACS_peak_13350 89 89 103 90 144 155 168 170
691 cell1_MACS_peak_13354 54 60 69 76 128 136 141 146
692 cell1_MACS_peak_13356 61 53 75 69 140 123 150 150
693 cell1_MACS_peak_13360 44 46 54 65 93 87 90 95
694 cell1_MACS_peak_13364 37 39 39 45 84 78 77 84
695 cell1_MACS_peak_13365 56 52 70 83 173 182 187 207
696 cell1_MACS_peak_1337 51 49 56 51 58 64 56 64
697 cell1_MACS_peak_13374 48 48 53 54 97 107 111 125
698 cell1_MACS_peak_13376 51 51 59 57 93 82 96 88
699 cell1_MACS_peak_13384 39 41 49 48 72 82 89 79
700 cell1_MACS_peak_13393 53 48 57 50 100 105 100 90
701 cell1_MACS_peak_13400 36 33 39 41 80 67 79 77
702 cell1_MACS_peak_13408 30 36 35 35 73 75 71 78
703 cell1_MACS_peak_13416 35 36 48 37 77 85 85 85
704 cell1_MACS_peak_1342 63 59 71 72 118 110 122 114
705 cell1_MACS_peak_13424 38 38 47 47 92 86 91 99
706 cell1_MACS_peak_13433 45 41 52 51 103 98 109 98
707 cell1_MACS_peak_13436 42 49 51 66 118 120 124 136
708 cell1_MACS_peak_13442 60 62 72 82 128 145 158 148
709 cell1_MACS_peak_13450 79 65 85 79 158 172 168 190
710 cell1_MACS_peak_13455 48 50 73 60 139 145 151 159
711 cell1_MACS_peak_13457 74 69 75 90 175 167 182 186
712 cell1_MACS_peak_13460 69 66 74 77 125 139 140 131
713 cell1_MACS_peak_13475 33 34 43 40 92 95 94 96
714 cell1_MACS_peak_13476 42 43 57 59 96 94 111 107
715 cell1_MACS_peak_13487 49 52 58 57 76 94 93 101
716 cell1_MACS_peak_13501 45 40 60 64 89 82 101 99
717 cell1_MACS_peak_13506 36 34 48 43 96 86 91 99
718 cell1_MACS_peak_13507 39 43 57 50 101 102 112 115
719 cell1_MACS_peak_13512 42 49 45 50 74 84 82 90
720 cell1_MACS_peak_13515 37 44 49 53 103 93 112 106
721 cell1_MACS_peak_13520 54 51 59 56 101 69 92 97
722 cell1_MACS_peak_13521 43 49 55 50 101 94 99 107
723 cell1_MACS_peak_13522 54 57 61 56 101 95 100 100
724 cell1_MACS_peak_1353 50 51 49 51 46 49 54 58
725 cell1_MACS_peak_13539 64 60 67 84 133 124 139 131
726 cell1_MACS_peak_13545 42 41 43 48 84 83 82 87
727 cell1_MACS_peak_1355 61 59 68 61 74 71 74 65
728 cell1_MACS_peak_13551 39 34 49 43 84 102 102 111
729 cell1_MACS_peak_13552 31 31 31 35 67 66 67 76
730 cell1_MACS_peak_13558 44 45 49 51 89 95 101 90
731 cell1_MACS_peak_13573 51 50 53 53 107 110 113 106
732 cell1_MACS_peak_13574 52 52 67 67 127 125 149 139
733 cell1_MACS_peak_13579 47 51 63 58 103 102 123 118
734 cell1_MACS_peak_13581 35 32 40 31 90 91 92 81
735 cell1_MACS_peak_13582 61 59 75 70 149 149 156 154
736 cell1_MACS_peak_13590 50 44 56 55 103 110 116 113
737 cell1_MACS_peak_13598 44 38 43 38 66 61 74 65
738 cell1_MACS_peak_136 41 46 41 42 54 58 49 54
739 cell1_MACS_peak_13604 47 41 47 48 90 100 107 98
740 cell1_MACS_peak_13613 48 60 61 53 141 133 148 146
741 cell1_MACS_peak_13614 51 56 70 72 149 166 154 174
742 cell1_MACS_peak_13618 55 58 74 60 120 127 149 144
743 cell1_MACS_peak_1362 33 35 32 37 42 43 39 40
744 cell1_MACS_peak_13623 33 42 44 44 102 86 106 97
745 cell1_MACS_peak_13624 37 35 46 46 84 78 93 92
746 cell1_MACS_peak_13626 34 25 34 39 78 69 77 82
747 cell1_MACS_peak_13627 52 54 51 51 97 104 114 117
748 cell1_MACS_peak_13632 43 49 60 65 109 106 120 108
749 cell1_MACS_peak_13638 39 42 55 59 125 118 126 131
750 cell1_MACS_peak_13642 39 36 45 45 74 80 79 79
751 cell1_MACS_peak_13644 52 67 67 65 120 126 131 135
752 cell1_MACS_peak_13645 52 50 62 59 123 118 137 126
753 cell1_MACS_peak_1365 45 40 34 41 45 47 45 49
754 cell1_MACS_peak_13650 33 40 49 40 84 98 92 89
755 cell1_MACS_peak_13652 36 42 43 46 111 111 121 123
756 cell1_MACS_peak_13653 35 46 43 50 90 98 98 108
757 cell1_MACS_peak_13655 33 32 44 40 96 111 125 140
758 cell1_MACS_peak_13668 41 37 49 44 89 90 100 97
759 cell1_MACS_peak_13670 33 35 42 45 82 82 82 85
760 cell1_MACS_peak_13673 29 33 35 38 65 63 65 62
761 cell1_MACS_peak_13674 34 29 53 49 98 88 103 103
762 cell1_MACS_peak_13689 29 33 45 40 89 87 93 92
763 cell1_MACS_peak_13692 37 36 46 44 108 107 106 119
764 cell1_MACS_peak_13693 47 51 62 68 123 113 136 130
765 cell1_MACS_peak_13695 59 56 78 86 178 176 193 201
766 cell1_MACS_peak_13696 41 37 61 50 173 155 174 165
767 cell1_MACS_peak_13697 28 25 36 32 47 42 50 51
768 cell1_MACS_peak_13702 25 30 35 34 56 56 53 64
769 cell1_MACS_peak_13711 14 11 11 10 15 10 11 12
770 cell1_MACS_peak_13720 47 48 41 42 37 41 37 43
771 cell1_MACS_peak_13730 40 40 37 41 50 53 56 51
772 cell1_MACS_peak_13732 28 32 30 31 38 36 42 42
773 cell1_MACS_peak_13735 26 25 26 29 28 29 26 26
774 cell1_MACS_peak_13737 31 34 35 40 46 54 57 56
775 cell1_MACS_peak_13739 23 31 31 30 30 30 34 34
776 cell1_MACS_peak_13743 37 37 35 35 34 41 44 29
777 cell1_MACS_peak_13748 32 28 36 36 40 40 37 42
778 cell1_MACS_peak_13750 22 18 19 25 35 31 40 47
779 cell1_MACS_peak_13756 37 32 35 36 51 44 42 41
780 cell1_MACS_peak_13759 25 25 26 24 30 29 23 30
781 cell1_MACS_peak_13760 29 34 37 37 41 40 45 43
782 cell1_MACS_peak_13766 43 42 42 43 58 56 60 54
783 cell1_MACS_peak_13768 53 52 57 45 60 66 70 65
784 cell1_MACS_peak_13776 26 25 26 29 39 44 46 42
785 cell1_MACS_peak_13780 59 53 65 58 79 87 89 89
786 cell1_MACS_peak_13781 58 63 60 64 85 75 83 83
787 cell1_MACS_peak_13788 45 49 44 43 53 42 53 46
788 cell1_MACS_peak_13789 45 49 55 55 46 57 54 57
789 cell1_MACS_peak_13793 31 27 39 38 63 60 66 61
790 cell1_MACS_peak_13814 46 46 55 50 76 65 74 71
791 cell1_MACS_peak_13815 5 4 5 6 7 7 9 8
792 cell1_MACS_peak_13816 37 37 42 31 45 48 49 42
793 cell1_MACS_peak_13818 42 40 37 38 47 49 47 45
794 cell1_MACS_peak_13826 32 30 27 35 31 38 36 37
795 cell1_MACS_peak_13830 43 44 39 43 44 37 47 42
796 cell1_MACS_peak_13835 29 26 29 31 34 28 28 34
797 cell1_MACS_peak_13836 35 30 41 37 60 68 67 60
798 cell1_MACS_peak_13837 47 55 60 61 58 53 67 67
799 cell1_MACS_peak_13840 52 56 45 56 38 45 41 45
800 cell1_MACS_peak_13845 39 43 42 39 65 62 71 62
801 cell1_MACS_peak_13848 41 38 48 40 73 62 67 64
802 cell1_MACS_peak_13853 53 54 54 59 68 60 57 54
803 cell1_MACS_peak_13860 41 34 43 40 72 72 78 71
804 cell1_MACS_peak_13862 42 39 48 41 60 73 78 76
805 cell1_MACS_peak_13871 33 34 30 28 34 34 35 37
806 cell1_MACS_peak_13874 30 26 31 33 64 69 85 80
807 cell1_MACS_peak_13881 31 31 35 30 46 38 44 47
808 cell1_MACS_peak_13883 53 55 50 49 78 80 87 85
809 cell1_MACS_peak_13888 44 48 64 64 95 102 104 98
810 cell1_MACS_peak_13890 38 41 52 53 112 97 115 117
811 cell1_MACS_peak_13898 37 30 43 36 45 43 50 52
812 cell1_MACS_peak_13901 53 49 55 60 74 76 77 74
813 cell1_MACS_peak_13903 42 44 41 40 52 57 60 58
814 cell1_MACS_peak_13909 44 42 49 42 79 69 73 76
815 cell1_MACS_peak_13914 33 38 32 39 41 34 49 48
816 cell1_MACS_peak_1392 59 61 62 55 67 78 70 70
817 cell1_MACS_peak_13931 35 30 34 39 34 42 37 40
818 cell1_MACS_peak_13937 33 29 36 35 55 51 53 46
819 cell1_MACS_peak_13939 20 19 19 19 19 16 13 18
820 cell1_MACS_peak_13948 33 30 31 32 51 43 46 45
821 cell1_MACS_peak_13964 39 39 37 42 54 39 55 55
822 cell1_MACS_peak_13971 34 29 33 35 45 50 42 52
823 cell1_MACS_peak_13973 36 31 39 30 40 41 40 45
824 cell1_MACS_peak_13974 31 35 35 29 39 39 42 40
825 cell1_MACS_peak_13979 48 45 44 49 47 51 46 50
826 cell1_MACS_peak_1398 56 54 54 54 64 51 60 66
827 cell1_MACS_peak_13983 16 16 21 14 26 18 23 25
828 cell1_MACS_peak_13984 45 41 45 45 63 59 60 50
829 cell1_MACS_peak_13994 60 66 66 62 86 85 86 82
830 cell1_MACS_peak_1400 52 53 50 53 43 47 50 43
831 cell1_MACS_peak_14002 40 35 37 44 50 50 45 47
832 cell1_MACS_peak_14004 49 45 39 44 43 49 47 53
833 cell1_MACS_peak_14005 52 49 52 59 79 88 88 78
834 cell1_MACS_peak_1402 61 67 63 63 65 50 57 67
835 cell1_MACS_peak_14025 33 44 46 38 58 58 62 56
836 cell1_MACS_peak_14026 49 45 48 45 58 47 49 59
837 cell1_MACS_peak_14027 28 32 32 25 39 44 51 45
838 cell1_MACS_peak_14031 37 43 50 35 49 42 42 49
839 cell1_MACS_peak_1404 49 50 54 48 63 66 66 66
840 cell1_MACS_peak_14041 32 30 37 36 60 52 51 59
841 cell1_MACS_peak_14048 42 35 40 41 43 51 51 43
842 cell1_MACS_peak_1405 14 13 16 15 17 19 14 12
843 cell1_MACS_peak_14054 59 50 61 51 65 67 72 76
844 cell1_MACS_peak_14057 46 43 52 39 67 65 67 68
845 cell1_MACS_peak_14060 56 52 55 46 45 48 46 51
846 cell1_MACS_peak_1408 49 52 64 65 99 92 93 95
847 cell1_MACS_peak_14089 27 28 31 34 53 42 52 47
848 cell1_MACS_peak_14093 26 38 34 39 45 47 50 51
849 cell1_MACS_peak_14094 19 18 26 22 41 43 40 44
850 cell1_MACS_peak_14102 39 37 35 32 53 55 53 56
851 cell1_MACS_peak_14108 31 37 32 32 48 34 43 45
852 cell1_MACS_peak_14112 32 33 32 35 44 47 48 47
853 cell1_MACS_peak_1412 54 57 61 59 80 75 78 82
854 cell1_MACS_peak_14121 40 40 41 37 40 51 47 47
855 cell1_MACS_peak_14127 31 29 30 27 32 31 37 33
856 cell1_MACS_peak_14130 57 55 59 61 44 60 49 44
857 cell1_MACS_peak_1414 59 68 62 70 71 69 68 69
858 cell1_MACS_peak_14145 43 43 30 44 48 43 51 44
859 cell1_MACS_peak_14151 51 54 54 53 59 61 60 53
860 cell1_MACS_peak_14154 38 38 34 43 57 43 51 53
861 cell1_MACS_peak_14165 39 41 39 45 56 50 56 55
862 cell1_MACS_peak_1417 56 63 66 64 63 69 77 66
863 cell1_MACS_peak_14174 25 22 24 26 28 37 30 36
864 cell1_MACS_peak_14175 25 28 24 26 29 23 19 25
865 cell1_MACS_peak_14186 51 46 51 52 51 58 59 61
866 cell1_MACS_peak_14189 14 14 20 13 20 23 20 23
867 cell1_MACS_peak_14198 43 37 41 41 49 51 44 52
868 cell1_MACS_peak_14200 23 24 30 28 23 35 33 36
869 cell1_MACS_peak_14206 46 53 51 50 67 63 63 70
870 cell1_MACS_peak_1421 34 41 42 44 58 59 55 61
871 cell1_MACS_peak_14212 42 47 46 48 44 48 45 41
872 cell1_MACS_peak_14213 47 45 55 51 73 80 83 88
