V1 V2 V3 V5 V6 V11 V12 V14 V15
11726 cell2_MACS_peak_19534 11 14 12 10 12 13 13 11
11727 cell2_MACS_peak_19542 8 6 6 8 4 8 6 3
11728 cell2_MACS_peak_19543 14 17 14 16 12 10 11 10
11729 cell2_MACS_peak_19545 6 6 8 6 17 15 17 17
11730 cell2_MACS_peak_19550 9 11 11 11 19 16 15 16
11731 cell2_MACS_peak_19552 6 8 12 7 17 13 12 16
11732 cell2_MACS_peak_1956 28 31 26 23 26 21 24 26
11733 cell2_MACS_peak_19564 4 5 4 7 7 8 7 5
11734 cell2_MACS_peak_19570 22 22 26 19 20 19 17 20
11735 cell2_MACS_peak_19574 14 16 11 12 17 17 20 17
11736 cell2_MACS_peak_19580 15 14 18 15 15 18 24 24
11737 cell2_MACS_peak_19592 13 13 13 13 12 12 8 9
11738 cell2_MACS_peak_19593 15 16 14 12 15 12 13 11
11739 cell2_MACS_peak_19599 7 9 9 8 8 10 11 10
11740 cell2_MACS_peak_196 5 6 5 5 4 3 2 2
11741 cell2_MACS_peak_1960 21 21 19 19 22 21 21 21
11742 cell2_MACS_peak_19600 5 6 6 8 7 8 6 7
11743 cell2_MACS_peak_19601 10 9 9 10 3 6 4 5
11744 cell2_MACS_peak_19607 27 24 25 25 11 3 5 6
11745 cell2_MACS_peak_19609 16 18 15 17 17 16 11 14
11746 cell2_MACS_peak_19618 15 11 12 15 14 14 15 13
11747 cell2_MACS_peak_19629 16 16 17 19 18 13 14 15
11748 cell2_MACS_peak_19633 10 10 8 8 4 4 5 7
11749 cell2_MACS_peak_1964 23 30 25 23 22 26 28 27
11750 cell2_MACS_peak_19643 12 9 13 15 13 12 14 15
11751 cell2_MACS_peak_19644 21 21 16 21 19 13 17 14
11752 cell2_MACS_peak_19654 11 12 13 11 12 10 13 12
11753 cell2_MACS_peak_19657 11 15 12 11 7 5 6 7
11754 cell2_MACS_peak_19661 13 12 11 14 8 9 9 8
11755 cell2_MACS_peak_19663 7 9 11 8 11 13 9 11
11756 cell2_MACS_peak_19664 11 13 13 8 8 5 5 4
11757 cell2_MACS_peak_19676 3 3 4 5 5 6 6 6
11758 cell2_MACS_peak_1968 8 8 9 11 6 5 8 7
11759 cell2_MACS_peak_19682 10 11 9 9 10 8 6 7
11760 cell2_MACS_peak_19686 10 9 7 14 10 14 12 9
11761 cell2_MACS_peak_19687 13 11 9 8 4 9 9 7
11762 cell2_MACS_peak_19690 12 11 10 12 8 10 5 6
11763 cell2_MACS_peak_19696 19 21 18 14 15 16 11 22
11764 cell2_MACS_peak_19700 16 17 13 19 18 15 20 19
11765 cell2_MACS_peak_19703 17 15 15 13 18 11 19 14
11766 cell2_MACS_peak_19707 16 21 15 14 14 17 15 13
11767 cell2_MACS_peak_19711 12 11 11 13 15 12 9 11
11768 cell2_MACS_peak_19718 12 12 12 12 8 9 7 7
11769 cell2_MACS_peak_19719 11 12 9 12 9 11 8 9
11770 cell2_MACS_peak_19725 10 8 13 10 13 10 11 14
11771 cell2_MACS_peak_19727 5 7 4 3 2 3 3 4
11772 cell2_MACS_peak_19729 8 9 7 7 6 5 7 7
11773 cell2_MACS_peak_19733 31 30 31 30 37 34 36 30
11774 cell2_MACS_peak_19734 15 16 18 17 13 13 15 14
11775 cell2_MACS_peak_19737 15 17 14 16 20 21 21 22
11776 cell2_MACS_peak_1974 22 22 17 22 13 10 9 6
11777 cell2_MACS_peak_19740 24 21 21 19 19 18 15 15
11778 cell2_MACS_peak_19751 14 13 12 11 3 7 8 6
11779 cell2_MACS_peak_19754 20 17 16 15 13 14 13 17
11780 cell2_MACS_peak_19758 7 5 4 7 4 5 5 6
11781 cell2_MACS_peak_19763 8 10 10 10 6 9 8 9
11782 cell2_MACS_peak_19769 16 22 19 19 22 23 28 27
11783 cell2_MACS_peak_19772 14 15 15 12 14 15 18 13
11784 cell2_MACS_peak_19781 15 17 16 14 11 13 13 10
11785 cell2_MACS_peak_19782 5 7 5 7 13 13 11 13
11786 cell2_MACS_peak_19786 3 4 5 4 5 3 4 3
11787 cell2_MACS_peak_19787 13 13 10 7 10 6 9 6
11788 cell2_MACS_peak_19796 7 10 7 7 8 9 8 9
11789 cell2_MACS_peak_19802 14 14 16 9 18 21 18 18
11790 cell2_MACS_peak_1983 22 17 22 24 15 13 15 14
11791 cell2_MACS_peak_19831 16 14 16 14 23 23 17 19
11792 cell2_MACS_peak_19834 6 5 6 6 6 6 6 8
11793 cell2_MACS_peak_19839 13 12 14 15 5 8 8 6
11794 cell2_MACS_peak_19847 5 7 5 6 3 6 6 6
11795 cell2_MACS_peak_19848 9 12 12 9 8 8 7 7
11796 cell2_MACS_peak_1985 14 17 14 15 14 14 15 13
11797 cell2_MACS_peak_19865 5 5 7 6 5 5 6 6
11798 cell2_MACS_peak_19872 13 16 17 16 16 14 17 19
11799 cell2_MACS_peak_19876 49 43 48 43 49 43 54 48
11800 cell2_MACS_peak_19892 22 23 23 20 22 26 23 28
11801 cell2_MACS_peak_19904 11 10 15 8 15 13 11 12
11802 cell2_MACS_peak_19905 16 17 18 17 14 19 14 19
11803 cell2_MACS_peak_19907 9 8 9 9 18 15 15 14
11804 cell2_MACS_peak_1991 8 10 9 10 13 11 12 14
11805 cell2_MACS_peak_19910 8 8 8 7 18 16 15 16
11806 cell2_MACS_peak_19911 18 18 16 13 5 8 6 8
11807 cell2_MACS_peak_19914 7 7 6 8 9 8 9 8
11808 cell2_MACS_peak_1992 6 5 8 3 5 6 7 7
11809 cell2_MACS_peak_19925 15 11 14 11 21 18 21 17
11810 cell2_MACS_peak_19927 12 10 13 13 12 10 11 14
11811 cell2_MACS_peak_19929 9 10 10 9 11 9 8 9
11812 cell2_MACS_peak_19941 14 16 19 19 26 19 20 25
11813 cell2_MACS_peak_1996 21 19 15 20 14 13 12 10
11814 cell2_MACS_peak_19964 9 8 6 10 10 9 12 11
11815 cell2_MACS_peak_19967 19 17 15 22 19 15 19 18
11816 cell2_MACS_peak_19971 15 16 17 20 7 9 6 8
11817 cell2_MACS_peak_19974 4 6 5 9 7 7 2 5
11818 cell2_MACS_peak_19977 13 10 7 10 14 15 10 17
11819 cell2_MACS_peak_19986 14 14 12 9 18 14 15 17
11820 cell2_MACS_peak_19994 16 17 13 18 5 13 10 9
11821 cell2_MACS_peak_19995 9 9 8 7 6 5 4 6
11822 cell2_MACS_peak_20013 11 17 18 6 15 13 11 15
11823 cell2_MACS_peak_20015 13 12 13 14 8 5 9 9
11824 cell2_MACS_peak_20018 4 3 3 2 7 6 6 6
11825 cell2_MACS_peak_2002 12 10 10 12 7 11 9 8
11826 cell2_MACS_peak_20022 23 24 21 18 12 13 13 6
11827 cell2_MACS_peak_20029 6 8 8 5 7 8 7 5
11828 cell2_MACS_peak_2003 12 12 13 10 10 7 6 7
11829 cell2_MACS_peak_20032 15 12 15 13 12 12 11 11
11830 cell2_MACS_peak_20040 14 16 14 17 11 9 7 11
11831 cell2_MACS_peak_20042 10 10 16 9 11 9 11 16
11832 cell2_MACS_peak_20050 20 19 16 17 15 14 14 15
11833 cell2_MACS_peak_20051 24 22 19 21 16 17 16 17
11834 cell2_MACS_peak_20052 16 18 14 16 12 8 8 7
11835 cell2_MACS_peak_20053 17 17 14 15 23 22 20 19
11836 cell2_MACS_peak_20075 14 13 10 15 16 13 15 10
11837 cell2_MACS_peak_20078 5 5 8 8 7 9 6 9
11838 cell2_MACS_peak_20092 8 10 13 9 8 12 13 7
11839 cell2_MACS_peak_20100 10 10 7 8 3 3 5 6
11840 cell2_MACS_peak_20103 10 13 12 12 7 11 7 8
11841 cell2_MACS_peak_20105 11 11 10 9 6 9 6 9
11842 cell2_MACS_peak_20106 24 25 21 24 20 19 19 19
11843 cell2_MACS_peak_20114 4 4 4 4 2 3 5 6
11844 cell2_MACS_peak_20115 17 17 17 15 10 4 8 6
11845 cell2_MACS_peak_2012 35 35 30 34 19 17 18 13
11846 cell2_MACS_peak_20124 16 16 18 21 8 15 15 12
11847 cell2_MACS_peak_20132 12 13 13 10 16 21 19 16
11848 cell2_MACS_peak_20145 14 13 17 17 18 12 14 19
11849 cell2_MACS_peak_20147 15 15 19 16 17 12 13 10
11850 cell2_MACS_peak_20148 9 10 8 11 14 11 14 13
11851 cell2_MACS_peak_2015 16 18 14 17 15 11 12 12
11852 cell2_MACS_peak_20153 3 4 4 5 5 11 7 9
11853 cell2_MACS_peak_20156 7 6 6 7 7 3 6 5
11854 cell2_MACS_peak_20160 15 14 12 11 13 10 7 9
11855 cell2_MACS_peak_20163 15 13 12 15 15 16 12 11
11856 cell2_MACS_peak_20165 13 17 15 14 13 12 12 11
11857 cell2_MACS_peak_20166 34 33 33 29 27 33 29 27
11858 cell2_MACS_peak_20168 18 16 20 17 14 9 12 12
11859 cell2_MACS_peak_20180 11 14 16 12 14 17 9 11
11860 cell2_MACS_peak_20184 4 6 6 6 6 10 8 6
11861 cell2_MACS_peak_20186 11 10 14 10 8 11 4 7
11862 cell2_MACS_peak_2019 15 10 11 11 12 14 10 14
11863 cell2_MACS_peak_202 9 9 11 10 11 10 12 11
11864 cell2_MACS_peak_20206 23 24 26 26 23 28 30 23
11865 cell2_MACS_peak_20208 3 2 2 4 5 4 4 3
11866 cell2_MACS_peak_20217 26 22 24 25 17 14 13 15
11867 cell2_MACS_peak_20219 22 21 24 21 17 10 13 11
11868 cell2_MACS_peak_20220 6 7 7 8 6 9 4 5
11869 cell2_MACS_peak_20222 6 7 7 4 7 3 5 6
11870 cell2_MACS_peak_20223 14 15 17 12 7 7 7 8
11871 cell2_MACS_peak_20231 11 13 11 7 9 10 11 10
11872 cell2_MACS_peak_20234 14 18 19 19 19 17 13 17
11873 cell2_MACS_peak_20239 3 2 2 4 8 12 10 9
11874 cell2_MACS_peak_20243 17 15 13 14 17 12 12 13
11875 cell2_MACS_peak_20250 10 9 11 11 20 18 20 15
11876 cell2_MACS_peak_20255 19 15 15 18 11 23 19 22
11877 cell2_MACS_peak_20258 14 17 18 15 15 15 12 15
11878 cell2_MACS_peak_20259 12 14 7 11 11 9 12 11
11879 cell2_MACS_peak_2026 20 21 20 16 14 15 11 8
11880 cell2_MACS_peak_20262 14 14 12 14 11 7 7 9
11881 cell2_MACS_peak_20267 17 18 17 16 9 12 12 10
11882 cell2_MACS_peak_20289 12 12 10 14 13 9 13 9
11883 cell2_MACS_peak_20291 19 19 19 17 22 23 21 24
11884 cell2_MACS_peak_20304 25 26 24 21 15 13 21 17
11885 cell2_MACS_peak_20310 11 12 11 9 12 13 8 12
11886 cell2_MACS_peak_20316 20 18 20 18 11 10 13 16
11887 cell2_MACS_peak_20319 25 20 19 22 15 15 11 14
11888 cell2_MACS_peak_2032 30 27 22 25 13 14 11 7
11889 cell2_MACS_peak_2033 7 9 6 9 7 9 5 5
11890 cell2_MACS_peak_2034 30 30 30 26 17 25 17 22
11891 cell2_MACS_peak_20345 10 9 12 12 10 8 11 8
11892 cell2_MACS_peak_20368 12 13 12 16 14 17 16 15
11893 cell2_MACS_peak_20374 33 34 33 33 34 39 34 33
11894 cell2_MACS_peak_20384 5 7 7 7 3 4 2 1
11895 cell2_MACS_peak_20400 7 7 10 8 14 14 14 22
11896 cell2_MACS_peak_20408 9 12 11 10 5 5 8 7
11897 cell2_MACS_peak_20409 8 11 8 12 10 14 11 10
11898 cell2_MACS_peak_20412 18 18 17 16 10 9 8 7
11899 cell2_MACS_peak_20415 14 13 10 13 10 5 9 10
11900 cell2_MACS_peak_20418 24 20 20 19 10 10 9 9
11901 cell2_MACS_peak_20423 13 12 16 13 7 10 8 12
11902 cell2_MACS_peak_20439 6 5 4 7 6 8 9 6
11903 cell2_MACS_peak_20442 21 17 18 23 20 22 19 19
11904 cell2_MACS_peak_20454 19 19 14 21 10 15 11 12
11905 cell2_MACS_peak_20461 12 12 14 13 12 12 14 10
11906 cell2_MACS_peak_20470 8 8 6 7 14 8 15 16
11907 cell2_MACS_peak_20476 8 7 10 8 15 12 13 12
11908 cell2_MACS_peak_20479 1 1 1 1 0 0 0 0
11909 cell2_MACS_peak_20480 5 5 6 6 6 11 8 8
11910 cell2_MACS_peak_20484 5 6 5 6 7 6 5 7
11911 cell2_MACS_peak_20486 3 2 4 4 12 10 8 11
11912 cell2_MACS_peak_20493 7 4 5 7 4 4 4 5
11913 cell2_MACS_peak_20494 9 11 12 6 14 8 12 13
11914 cell2_MACS_peak_20506 9 6 7 8 9 7 7 6
11915 cell2_MACS_peak_20508 10 9 8 14 13 22 18 20
11916 cell2_MACS_peak_20514 3 3 4 5 6 6 5 6
11917 cell2_MACS_peak_20533 6 6 7 6 10 9 10 13
11918 cell2_MACS_peak_20547 5 7 7 5 3 6 4 6
11919 cell2_MACS_peak_20551 3 4 4 5 6 6 5 7
11920 cell2_MACS_peak_20564 9 10 10 10 10 11 10 8
11921 cell2_MACS_peak_20565 19 19 16 13 20 19 16 16
11922 cell2_MACS_peak_20566 5 7 6 8 12 8 6 8
11923 cell2_MACS_peak_20580 7 8 5 10 4 9 8 7
11924 cell2_MACS_peak_20582 5 6 7 7 11 15 10 11
11925 cell2_MACS_peak_20585 9 11 10 12 8 12 10 13
11926 cell2_MACS_peak_20591 10 10 13 12 11 13 15 16
11927 cell2_MACS_peak_20594 7 7 7 3 6 6 6 4
11928 cell2_MACS_peak_20598 6 10 12 6 9 9 8 6
11929 cell2_MACS_peak_20600 7 7 6 7 4 4 2 5
11930 cell2_MACS_peak_20604 10 14 12 11 10 14 13 12
11931 cell2_MACS_peak_20608 8 7 9 6 11 8 14 13
11932 cell2_MACS_peak_20609 12 13 12 14 14 14 10 12
11933 cell2_MACS_peak_20619 10 11 11 8 12 9 14 12
11934 cell2_MACS_peak_2063 18 20 16 16 24 24 23 18
11935 cell2_MACS_peak_20631 13 17 12 12 11 15 12 12
11936 cell2_MACS_peak_20634 13 10 11 15 10 7 12 10
11937 cell2_MACS_peak_20639 10 9 13 11 16 14 13 12
11938 cell2_MACS_peak_2064 4 4 5 4 4 4 5 4
11939 cell2_MACS_peak_20642 12 15 12 13 7 3 3 4
11940 cell2_MACS_peak_20647 7 7 5 2 3 2 8 9
11941 cell2_MACS_peak_20654 4 5 3 3 5 7 3 5
11942 cell2_MACS_peak_20662 16 14 12 15 6 8 7 9
11943 cell2_MACS_peak_20664 13 13 14 15 23 16 16 17
11944 cell2_MACS_peak_20669 22 21 21 21 22 21 16 17
11945 cell2_MACS_peak_20674 3 7 5 6 4 4 6 5
11946 cell2_MACS_peak_20680 6 5 3 6 11 9 9 10
11947 cell2_MACS_peak_20681 11 11 14 12 3 4 6 5
11948 cell2_MACS_peak_20693 8 7 6 11 5 12 6 8
11949 cell2_MACS_peak_20699 6 9 5 10 7 6 11 8
11950 cell2_MACS_peak_2071 26 21 22 23 29 29 29 30
11951 cell2_MACS_peak_20711 12 9 12 11 14 15 15 15
11952 cell2_MACS_peak_20718 24 25 21 26 26 21 19 19
11953 cell2_MACS_peak_20744 7 8 7 8 6 4 6 8
11954 cell2_MACS_peak_20749 4 5 7 7 10 13 14 10
11955 cell2_MACS_peak_20755 9 13 8 15 10 11 9 13
11956 cell2_MACS_peak_20756 8 11 11 11 13 14 15 12
11957 cell2_MACS_peak_20759 2 2 5 2 4 4 5 4
11958 cell2_MACS_peak_20764 14 10 12 10 10 15 10 11
11959 cell2_MACS_peak_20765 13 12 11 8 10 8 13 9
11960 cell2_MACS_peak_20767 2 4 5 2 8 11 11 12
11961 cell2_MACS_peak_20769 19 16 18 18 8 9 8 7
11962 cell2_MACS_peak_2077 12 13 10 13 10 8 12 14
11963 cell2_MACS_peak_20775 12 12 10 11 4 3 3 4
11964 cell2_MACS_peak_20790 19 23 24 20 17 14 17 20
11965 cell2_MACS_peak_20795 6 8 4 3 5 5 6 7
11966 cell2_MACS_peak_208 5 4 4 2 1 1 2 1
11967 cell2_MACS_peak_20803 19 22 19 15 10 11 10 9
11968 cell2_MACS_peak_20806 11 11 11 10 7 7 5 6
11969 cell2_MACS_peak_20818 7 7 7 8 6 8 9 9
11970 cell2_MACS_peak_20820 8 10 8 9 12 13 11 14
11971 cell2_MACS_peak_20823 9 9 9 8 7 7 9 3
11972 cell2_MACS_peak_20824 12 8 10 10 7 16 11 11
11973 cell2_MACS_peak_20825 4 5 4 5 3 4 4 2
11974 cell2_MACS_peak_20826 9 8 7 8 6 9 6 9
11975 cell2_MACS_peak_2083 15 12 16 13 13 13 14 12
11976 cell2_MACS_peak_20831 13 15 15 13 17 12 13 15
11977 cell2_MACS_peak_20838 27 25 26 33 39 36 42 38
11978 cell2_MACS_peak_20842 14 15 15 15 8 10 8 7
11979 cell2_MACS_peak_20854 30 29 26 28 24 15 19 22
11980 cell2_MACS_peak_20855 11 10 10 12 12 11 11 11
11981 cell2_MACS_peak_2087 13 10 18 14 18 9 11 9
11982 cell2_MACS_peak_20872 3 3 6 8 15 12 15 15
11983 cell2_MACS_peak_20876 5 7 7 9 13 17 12 11
11984 cell2_MACS_peak_20883 27 23 25 26 29 28 27 30
11985 cell2_MACS_peak_20899 9 6 7 15 20 26 28 24
11986 cell2_MACS_peak_20906 13 10 10 17 28 22 28 26
11987 cell2_MACS_peak_20909 17 22 23 19 34 34 42 41
11988 cell2_MACS_peak_20919 19 26 21 19 34 27 27 35
11989 cell2_MACS_peak_2092 8 8 6 7 6 5 5 4
11990 cell2_MACS_peak_20926 17 14 24 18 31 32 32 31
11991 cell2_MACS_peak_20937 16 16 15 18 21 19 19 24
11992 cell2_MACS_peak_20939 10 8 13 11 24 21 25 24
11993 cell2_MACS_peak_20950 15 15 13 11 13 13 16 16
11994 cell2_MACS_peak_20951 12 11 15 10 19 15 17 14
11995 cell2_MACS_peak_20952 17 20 27 20 14 19 22 14
11996 cell2_MACS_peak_20963 23 26 25 28 20 16 21 20
11997 cell2_MACS_peak_20967 19 20 16 23 26 27 26 27
11998 cell2_MACS_peak_20972 14 17 20 14 25 19 28 28
11999 cell2_MACS_peak_20979 17 16 16 15 33 35 29 33
12000 cell2_MACS_peak_20991 4 6 7 6 20 13 20 17
12001 cell2_MACS_peak_21 5 4 7 3 3 6 7 6
12002 cell2_MACS_peak_210 14 12 14 13 11 13 10 9
12003 cell2_MACS_peak_21007 19 23 22 22 26 20 29 29
12004 cell2_MACS_peak_21012 11 16 19 11 22 19 18 20
12005 cell2_MACS_peak_21017 19 16 21 14 26 23 30 30
12006 cell2_MACS_peak_21037 13 11 10 17 26 33 26 30
12007 cell2_MACS_peak_21052 21 27 28 26 25 22 21 24
12008 cell2_MACS_peak_21059 16 14 16 12 16 23 19 19
12009 cell2_MACS_peak_2106 4 4 7 4 5 6 7 6
12010 cell2_MACS_peak_21060 19 13 18 15 21 29 28 29
12011 cell2_MACS_peak_21067 23 23 23 22 21 20 19 23
12012 cell2_MACS_peak_21082 1 1 2 4 6 5 4 3
12013 cell2_MACS_peak_21083 13 14 7 14 19 18 16 16
12014 cell2_MACS_peak_21090 23 23 26 28 26 26 23 21
12015 cell2_MACS_peak_21095 8 7 11 6 9 11 10 10
12016 cell2_MACS_peak_21096 18 16 18 14 17 17 21 17
12017 cell2_MACS_peak_2110 9 8 9 11 8 11 10 6
12018 cell2_MACS_peak_21107 8 10 16 11 22 24 24 30
12019 cell2_MACS_peak_21114 20 21 23 22 29 32 26 34
12020 cell2_MACS_peak_21142 17 16 16 16 19 15 21 17
12021 cell2_MACS_peak_21146 19 17 19 14 18 14 16 14
12022 cell2_MACS_peak_21148 12 11 9 8 9 7 11 8
12023 cell2_MACS_peak_21154 25 24 30 26 35 35 37 31
12024 cell2_MACS_peak_21164 23 25 24 27 30 37 33 37
12025 cell2_MACS_peak_21169 7 11 11 10 14 16 21 17
12026 cell2_MACS_peak_21172 12 12 13 14 21 18 23 25
12027 cell2_MACS_peak_2118 21 23 18 20 15 16 12 14
12028 cell2_MACS_peak_21188 15 16 16 16 10 14 14 11
12029 cell2_MACS_peak_21190 15 16 16 21 20 18 21 24
12030 cell2_MACS_peak_21198 14 18 21 15 34 27 28 37
12031 cell2_MACS_peak_2121 22 22 28 24 31 24 26 26
12032 cell2_MACS_peak_21212 21 18 24 24 29 32 31 36
12033 cell2_MACS_peak_21214 14 16 18 17 29 28 26 29
12034 cell2_MACS_peak_21223 14 14 16 13 19 15 19 17
12035 cell2_MACS_peak_21231 16 15 18 16 23 25 27 29
12036 cell2_MACS_peak_21232 5 6 5 4 14 12 13 14
12037 cell2_MACS_peak_21240 8 9 14 14 15 29 26 16
12038 cell2_MACS_peak_21252 6 4 4 4 8 8 7 8
12039 cell2_MACS_peak_21255 9 12 10 12 17 21 17 19
12040 cell2_MACS_peak_21259 9 9 13 11 27 22 22 29
12041 cell2_MACS_peak_21266 23 20 19 19 20 21 20 20
12042 cell2_MACS_peak_2128 17 11 13 11 16 12 16 14
12043 cell2_MACS_peak_21281 13 15 15 18 21 23 26 24
12044 cell2_MACS_peak_21282 4 2 7 3 6 13 11 8
12045 cell2_MACS_peak_21291 15 16 16 21 37 43 41 38
12046 cell2_MACS_peak_21294 13 13 19 16 24 26 24 31
12047 cell2_MACS_peak_21305 11 11 9 9 5 2 6 7
12048 cell2_MACS_peak_21332 14 15 11 15 13 12 14 15
12049 cell2_MACS_peak_2134 14 16 13 12 12 14 10 10
12050 cell2_MACS_peak_2136 16 18 14 16 19 20 21 21
12051 cell2_MACS_peak_21390 12 11 16 19 17 16 19 20
12052 cell2_MACS_peak_21394 11 9 11 10 12 8 13 11
12053 cell2_MACS_peak_2140 16 17 15 13 5 6 4 6
12054 cell2_MACS_peak_21405 11 14 14 16 20 18 22 21
12055 cell2_MACS_peak_21412 18 18 20 20 25 21 23 24
12056 cell2_MACS_peak_2142 27 29 25 26 13 14 10 13
12057 cell2_MACS_peak_21423 14 13 17 16 25 26 30 26
12058 cell2_MACS_peak_21424 21 19 23 23 16 18 16 18
12059 cell2_MACS_peak_21426 22 23 21 24 17 18 14 17
12060 cell2_MACS_peak_21440 8 9 9 8 18 20 19 20
12061 cell2_MACS_peak_21445 31 38 32 37 43 46 48 46
12062 cell2_MACS_peak_21473 14 14 12 12 15 8 14 13
12063 cell2_MACS_peak_21474 6 3 5 5 4 2 3 2
12064 cell2_MACS_peak_21477 13 13 13 14 6 9 8 6
12065 cell2_MACS_peak_2148 11 10 8 15 8 12 9 10
12066 cell2_MACS_peak_21481 12 13 13 14 16 13 15 15
12067 cell2_MACS_peak_21482 20 19 22 20 15 11 20 19
12068 cell2_MACS_peak_21485 13 12 12 19 28 25 24 26
12069 cell2_MACS_peak_21488 15 15 14 12 17 13 16 18
12070 cell2_MACS_peak_2149 10 9 8 7 7 11 7 6
12071 cell2_MACS_peak_21500 3 2 3 3 2 3 2 4
12072 cell2_MACS_peak_21501 14 11 14 19 17 17 16 14
12073 cell2_MACS_peak_21502 10 10 12 10 16 17 17 19
12074 cell2_MACS_peak_21516 12 13 13 11 17 21 22 20
12075 cell2_MACS_peak_21524 7 7 10 13 23 24 31 24
12076 cell2_MACS_peak_21531 13 10 12 9 13 18 17 17
12077 cell2_MACS_peak_21532 17 16 15 18 28 28 27 27
12078 cell2_MACS_peak_21535 9 10 10 13 22 16 18 21
12079 cell2_MACS_peak_21537 8 9 11 10 17 11 15 14
12080 cell2_MACS_peak_21540 5 9 8 8 10 9 9 11
12081 cell2_MACS_peak_21549 20 16 17 20 29 31 36 33
12082 cell2_MACS_peak_21550 17 15 21 19 21 14 15 19
12083 cell2_MACS_peak_21556 5 7 6 7 7 4 7 7
12084 cell2_MACS_peak_21561 19 19 19 19 9 15 12 14
12085 cell2_MACS_peak_21567 16 15 15 16 16 13 12 13
12086 cell2_MACS_peak_21573 13 15 15 12 18 20 21 19
12087 cell2_MACS_peak_21576 13 13 8 11 9 12 12 11
12088 cell2_MACS_peak_21578 13 14 15 15 30 29 25 32
12089 cell2_MACS_peak_2159 22 24 22 21 15 10 7 8
12090 cell2_MACS_peak_21596 9 10 12 9 12 15 16 11
12091 cell2_MACS_peak_21600 18 18 16 16 15 15 14 16
12092 cell2_MACS_peak_21603 16 20 11 23 17 21 18 15
12093 cell2_MACS_peak_21607 3 4 3 3 5 8 6 8
12094 cell2_MACS_peak_21628 11 10 12 10 15 12 14 13
12095 cell2_MACS_peak_2163 9 10 11 11 7 8 7 8
12096 cell2_MACS_peak_21630 11 8 15 14 13 22 19 18
12097 cell2_MACS_peak_21636 9 6 7 9 12 16 15 14
12098 cell2_MACS_peak_21637 10 7 8 5 12 15 12 13
12099 cell2_MACS_peak_21638 2 2 3 4 7 7 8 9
12100 cell2_MACS_peak_21645 6 3 6 3 10 9 9 9
12101 cell2_MACS_peak_21650 18 17 19 19 15 16 16 20
12102 cell2_MACS_peak_21653 17 15 9 14 20 21 19 21
12103 cell2_MACS_peak_21662 17 19 22 19 28 28 33 31
12104 cell2_MACS_peak_21664 9 10 8 11 16 12 13 13
12105 cell2_MACS_peak_21670 15 12 18 20 27 33 29 29
12106 cell2_MACS_peak_21675 102 98 111 108 124 127 131 136
12107 cell2_MACS_peak_21676 70 72 75 78 76 65 74 78
12108 cell2_MACS_peak_21683 9 10 11 16 20 23 23 20
12109 cell2_MACS_peak_21687 12 14 16 14 18 22 19 24
12110 cell2_MACS_peak_21688 11 12 12 10 17 15 14 13
12111 cell2_MACS_peak_2169 9 9 8 7 7 10 6 7
12112 cell2_MACS_peak_21695 11 12 17 11 19 18 21 21
12113 cell2_MACS_peak_21699 8 8 7 8 9 13 11 13
12114 cell2_MACS_peak_21708 13 10 16 15 17 25 21 18
12115 cell2_MACS_peak_21709 8 11 11 12 21 24 24 24
12116 cell2_MACS_peak_21714 11 9 6 11 8 7 9 7
12117 cell2_MACS_peak_21716 20 15 18 20 15 13 9 12
12118 cell2_MACS_peak_2173 13 11 10 13 12 9 11 13
12119 cell2_MACS_peak_21744 1 2 3 3 4 2 4 4
12120 cell2_MACS_peak_21745 15 14 15 14 13 18 16 20
12121 cell2_MACS_peak_21746 17 15 16 15 20 18 18 23
12122 cell2_MACS_peak_21749 2 4 1 4 10 7 11 8
12123 cell2_MACS_peak_21755 10 8 13 11 13 9 14 8
12124 cell2_MACS_peak_21759 10 13 9 12 23 24 25 23
12125 cell2_MACS_peak_21765 2 1 1 1 2 1 1 1
12126 cell2_MACS_peak_21774 19 19 21 27 26 26 26 28
12127 cell2_MACS_peak_21780 3 2 5 3 10 11 14 14
12128 cell2_MACS_peak_21791 3 5 7 5 11 15 15 15
12129 cell2_MACS_peak_21796 12 10 13 6 16 15 11 17
12130 cell2_MACS_peak_21803 14 15 16 15 26 24 21 28
12131 cell2_MACS_peak_21814 15 10 15 11 12 12 17 18
12132 cell2_MACS_peak_21821 28 20 25 25 31 32 37 32
12133 cell2_MACS_peak_21825 13 13 14 16 19 15 19 19
12134 cell2_MACS_peak_21837 9 11 12 12 14 15 14 17
12135 cell2_MACS_peak_2184 5 8 6 5 7 8 9 7
12136 cell2_MACS_peak_21849 6 8 9 8 16 7 15 13
12137 cell2_MACS_peak_2187 13 7 13 9 14 11 11 10
12138 cell2_MACS_peak_21870 12 10 12 12 24 20 23 23
12139 cell2_MACS_peak_21872 28 30 33 31 23 23 23 23
12140 cell2_MACS_peak_21879 19 21 18 22 16 18 23 18
12141 cell2_MACS_peak_2188 27 27 22 26 15 11 15 15
12142 cell2_MACS_peak_21882 12 12 10 15 26 25 26 28
12143 cell2_MACS_peak_21888 7 9 5 7 13 13 18 16
12144 cell2_MACS_peak_21889 6 5 9 9 13 15 18 14
12145 cell2_MACS_peak_2189 19 16 20 14 18 17 20 20
12146 cell2_MACS_peak_21894 13 14 14 19 16 19 14 16
12147 cell2_MACS_peak_21896 5 5 6 6 8 4 6 9
12148 cell2_MACS_peak_21897 2 2 2 2 2 2 4 2
